depth,temp,salinity,oxygen,oxygensat,silicate,nitrate,chloro,pressure,phosphate,phaeo,potden,volanol,dynamicheight,ammonium,darkas
100.0,11.11,33.315,4.96,79.5,10.2,12.0,0.12,101,1.11,0.13,25.45,254.5,0.284,0.06,0.211
104.0,11.1,33.359,4.73,75.9,11.0,12.8,0.1,105,1.16,0.11,25.486,251.2,0.335,0.05,0.189
0.0,22.57,33.659,5.36,107.8,1.9,0.0,0.17,0,0.28,0.04,23.042,481.5,0.0,0.72,0.33
2.0,22.57,33.659,5.36,107.8,1.9,0.0,0.17,2,0.28,0.04,23.043,481.5,0.01,0.72,0.33
10.0,19.54,33.59,5.61,106.8,2.1,0.0,0.14,10,0.3,0.03,23.808,408.8,0.046,0.34,0.369
13.0,17.9,33.574,5.64,104.1,2.1,0.0,0.13,13,0.31,0.03,24.206,370.9,0.057,0.2,0.383
17.0,15.88,33.455,6.47,114.7,3.4,0.0,0.28,17,0.32,0.11,24.588,334.6,0.071,0.47,0.748
20.0,15.03,33.432,6.52,113.5,3.9,0.0,0.43,20,0.35,0.19,24.76,318.3,0.076,0.83,0.716
30.0,13.14,33.366,6.14,102.9,5.3,1.9,1.23,30,0.54,0.52,25.102,285.9,0.106,1.3,0.608
32.0,13.03,33.374,5.84,97.7,5.5,2.7,1.45,32,0.6,0.6,25.129,283.4,0.117,1.25,0.586
66.0,11.56,33.456,4.36,70.6,12.0,12.2,0.49,67,1.2,0.44,25.474,251.4,0.207,0.57,0.566
0.0,19.46,33.63,5.48,104.1,2.4,0.0,0.15,0,0.3,0.02,23.858,403.6,0.0,0.12,0.292
2.0,19.46,33.63,5.48,104.1,2.4,0.0,0.15,2,0.3,0.02,23.858,403.7,0.008,0.12,0.292
10.0,19.01,33.617,5.54,104.5,2.6,0.0,0.19,10,0.33,0.04,23.963,394.0,0.04,0.21,0.484
11.0,18.3,33.615,5.6,104.1,2.6,0.0,0.19,11,0.33,0.04,24.141,377.1,0.044,0.22,0.508
14.0,17.39,33.583,5.71,104.3,2.9,0.0,0.21,14,0.35,0.05,24.336,358.6,0.055,0.31,1.807
27.0,16.94,33.552,5.78,104.7,2.8,0.0,0.29,27,0.35,0.08,24.419,351.1,0.101,0.16,0.671
30.0,16.67,33.541,5.82,104.9,3.4,0.5,0.45,30,0.4,0.14,24.474,346.0,0.107,0.2,0.633
50.0,11.99,33.437,4.87,79.6,9.5,11.4,0.45,50,1.1,0.28,25.381,259.9,0.155,0.12,0.381
55.0,11.52,33.441,4.55,73.7,11.5,13.5,0.26,55,1.22,0.2,25.471,251.4,0.183,0.1,0.318
65.0,10.75,33.421,4.48,71.3,12.8,14.4,0.18,66,1.28,0.15,25.594,239.9,0.208,0.12,0.211
0.0,18.72,33.451,5.43,101.8,2.7,0.0,0.1,0,0.32,0.02,23.91,398.7,0.0,0.07,0.309
2.0,18.72,33.451,5.43,101.8,2.7,0.0,0.1,2,0.32,0.02,23.91,398.7,0.008,0.07,0.309
10.0,18.71,33.448,5.45,102.0,2.7,0.0,0.11,10,0.32,0.02,23.911,399.0,0.038,0.07,0.173
15.0,18.64,33.455,5.45,101.9,2.7,0.0,0.11,15,0.32,0.02,23.933,397.1,0.06,0.06,0.088
19.0,18.3,33.439,5.49,102.0,2.7,0.0,0.1,19,0.33,0.02,24.007,390.2,0.076,0.04,0.475
20.0,18.21,33.433,5.51,102.1,2.7,0.0,0.1,20,0.33,0.02,24.023,388.6,0.078,0.04,0.476
30.0,18.06,33.434,5.52,102.0,2.7,0.0,0.1,30,0.34,0.02,24.063,385.2,0.117,0.03,0.481
38.0,17.94,33.44,5.52,101.8,2.7,0.0,0.12,38,0.33,0.03,24.097,382.3,0.149,0.04,0.485
50.0,17.1,33.436,5.7,103.5,2.6,0.0,0.14,50,0.31,0.04,24.295,363.8,0.193,0.03,0.43
75.0,14.69,33.354,5.83,100.8,2.9,0.1,0.31,76,0.37,0.18,24.777,318.5,0.279,0.02,0.315
79.0,14.48,33.359,5.75,99.0,3.0,0.1,0.38,80,0.38,0.22,24.825,314.0,0.292,0.03,0.297
94.0,13.57,33.317,5.62,94.9,3.7,2.2,0.32,95,0.5,0.24,24.98,299.5,0.337,0.14,0.205
0.0,20.02,33.709,5.33,102.5,2.3,0.0,0.07,0,0.26,0.02,23.772,411.8,0.0,0.16,0.297
2.0,20.02,33.709,5.33,102.5,2.3,0.0,0.07,2,0.26,0.02,23.772,411.9,0.008,0.16,0.297
10.0,19.71,33.679,5.37,102.6,2.4,0.0,0.07,10,0.26,0.01,23.832,406.5,0.04,0.04,0.651
19.0,19.15,33.582,5.39,101.9,2.4,0.0,0.07,19,0.27,0.01,23.904,400.0,0.077,0.1,1.05
20.0,19.16,33.609,5.37,101.6,2.4,0.0,0.07,20,0.27,0.01,23.919,398.6,0.08,0.09,0.929
24.0,19.03,33.585,5.4,101.8,2.4,0.0,0.07,24,0.27,0.02,23.936,397.2,0.097,0.03,0.444
30.0,19.03,33.598,5.39,101.6,2.4,0.0,0.07,30,0.27,0.02,23.946,396.5,0.12,0.03,0.439
47.0,18.67,33.536,5.47,102.4,2.4,0.0,0.08,47,0.28,0.02,23.992,392.7,0.188,0.05,0.425
50.0,18.55,33.529,5.47,102.1,2.4,0.0,0.09,50,0.28,0.01,24.015,390.6,0.199,0.05,0.426
75.0,16.92,33.441,5.74,103.9,2.5,0.0,0.11,76,0.29,0.02,24.343,360.1,0.293,0.11,0.438
98.0,15.23,33.406,5.76,100.7,2.8,0.0,0.14,99,0.32,0.09,24.7,326.6,0.372,0.03,0.449
100.0,15.15,33.413,5.74,100.1,2.8,0.0,0.15,101,0.32,0.1,24.724,324.5,0.379,0.03,0.416
113.0,13.98,33.381,5.65,96.3,3.4,0.6,0.21,114,0.41,0.15,24.947,303.3,0.419,0.09,0.2
0.0,16.35,33.237,5.7,101.8,1.4,0.0,0.39,0,0.31,0.12,24.312,360.3,0.0,0.06,0.031
2.0,16.35,33.237,5.7,101.8,1.4,0.0,0.39,2,0.31,0.12,24.313,360.3,0.007,0.06,0.031
9.0,16.36,33.238,5.72,102.3,1.4,0.0,0.4,9,0.32,0.12,24.313,360.5,0.032,0.08,0.297
10.0,16.36,33.237,5.71,102.0,1.4,0.0,0.4,10,0.32,0.12,24.312,360.6,0.035,0.08,0.297
14.0,16.34,33.239,5.71,101.9,1.4,0.0,0.39,14,0.34,0.12,24.318,360.2,0.05,0.09,0.297
20.0,16.37,33.293,5.7,101.9,1.2,0.0,0.53,20,0.35,0.19,24.353,357.1,0.071,0.1,0.272
25.0,15.83,33.319,5.77,102.1,1.0,0.0,0.64,25,0.35,0.24,24.497,343.6,0.089,0.11,0.252
30.0,13.65,32.987,5.75,97.1,3.0,2.5,0.53,30,0.55,0.29,24.705,323.7,0.105,0.11,0.236
47.0,11.33,32.92,5.51,88.6,7.1,8.4,0.23,47,0.96,0.31,25.1,286.5,0.157,0.1,0.18
50.0,11.25,32.927,5.45,87.4,7.6,9.1,0.21,50,1.0,0.28,25.119,284.7,0.149,0.14,0.179
59.0,10.66,32.987,5.3,84.1,9.2,11.2,0.15,59,1.12,0.19,25.271,270.4,0.191,0.27,0.175
0.0,18.68,32.961,5.49,102.4,1.6,0.0,0.13,0,0.33,0.03,23.545,433.5,0.0,0.36,0.034
3.0,18.68,32.961,5.49,102.4,1.6,0.0,0.13,3,0.33,0.03,23.545,433.5,0.013,0.36,0.034
17.0,18.68,32.96,5.43,101.3,1.6,0.0,0.13,17,0.34,0.03,23.545,434.1,0.074,0.14,0.147
20.0,18.69,32.957,5.41,101.0,1.6,0.0,0.13,20,0.34,0.03,23.542,434.5,0.072,0.14,0.136
24.0,18.65,32.96,5.43,101.2,1.6,0.0,0.13,24,0.34,0.03,23.552,433.7,0.104,0.14,0.121
30.0,18.49,32.947,5.43,101.0,1.5,0.0,0.16,30,0.34,0.05,23.585,430.8,0.116,0.15,0.134
45.0,17.33,32.976,5.68,103.3,1.6,0.0,0.2,45,0.33,0.08,23.887,402.5,0.193,0.05,0.166
50.0,15.98,32.966,5.82,103.0,1.8,0.0,0.22,50,0.34,0.11,24.192,373.4,0.198,0.05,0.161
75.0,13.38,32.84,5.96,99.9,2.9,0.5,0.3,76,0.45,0.26,24.648,330.5,0.299,0.11,0.137
84.0,12.78,32.866,5.9,97.7,3.7,2.1,0.26,85,0.57,0.23,24.788,317.3,0.328,0.1,0.128
100.0,11.38,32.975,5.65,91.0,6.2,6.3,0.18,101,0.79,0.21,25.137,284.3,0.349,0.02,0.141
107.0,10.83,32.976,5.48,87.1,7.9,9.3,0.12,108,0.96,0.15,25.235,275.0,0.397,0.03,0.147
0.0,16.68,33.184,5.68,102.1,1.4,0.1,0.28,0,0.32,0.07,24.197,371.3,0.0,0.16,0.035
2.0,16.68,33.184,5.68,102.1,1.4,0.1,0.28,2,0.32,0.07,24.197,371.3,0.007,0.16,0.035
10.0,16.65,33.184,5.69,102.2,1.4,0.1,0.29,10,0.36,0.08,24.204,370.9,0.038,0.49,0.151
13.0,16.65,33.186,5.68,102.0,1.4,0.1,0.29,13,0.37,0.08,24.207,370.8,0.048,0.61,0.195
17.0,16.64,33.188,5.68,102.1,1.4,0.1,0.3,17,0.33,0.09,24.211,370.6,0.063,0.06,0.211
20.0,16.62,33.192,5.69,102.1,1.4,0.1,0.34,20,0.33,0.1,24.218,370.0,0.069,0.09,0.214
30.0,16.39,33.174,5.73,102.4,1.4,0.1,0.45,30,0.33,0.13,24.257,366.6,0.106,0.13,0.225
34.0,16.32,33.181,5.74,102.4,1.5,0.1,0.48,34,0.33,0.14,24.279,364.6,0.126,0.13,0.229
50.0,12.57,32.847,5.86,96.8,3.9,2.4,0.7,50,0.6,0.43,24.812,314.0,0.168,0.2,0.187
63.0,11.89,33.123,5.18,84.5,7.2,9.5,0.25,64,1.0,0.29,25.156,281.6,0.218,0.07,0.153
75.0,10.87,33.272,4.79,76.4,11.0,13.4,0.16,76,1.25,0.19,25.457,253.2,0.239,0.07,0.145
80.0,10.56,33.347,4.38,69.4,13.2,15.3,0.11,81,1.36,0.14,25.57,242.5,0.262,0.04,0.142
0.0,18.81,33.579,5.44,102.2,1.9,0.0,0.22,0,0.28,0.06,23.984,391.6,0.0,0.0,0.109
2.0,18.81,33.579,5.44,102.2,1.9,0.0,0.22,2,0.28,0.06,23.984,391.7,0.008,0.0,0.109
10.0,18.78,33.575,5.46,102.4,1.9,0.0,0.22,10,0.31,0.06,23.99,391.4,0.038,0.16,0.247
17.0,18.56,33.568,5.49,102.5,1.9,0.0,0.26,17,0.32,0.08,24.039,387.0,0.066,0.22,0.368
20.0,18.38,33.536,5.52,102.7,2.2,0.0,0.27,20,0.32,0.1,24.061,385.1,0.077,0.17,0.392
24.0,16.76,33.361,5.89,106.1,2.6,0.0,0.28,24,0.32,0.14,24.315,360.9,0.092,0.11,0.423
30.0,15.99,33.336,5.99,106.4,3.2,0.0,0.46,30,0.38,0.24,24.472,346.1,0.113,0.09,0.407
44.0,14.26,33.301,5.63,96.5,4.4,1.8,0.58,44,0.54,0.36,24.823,313.1,0.159,0.09,0.37
50.0,13.38,33.321,5.25,88.4,5.9,4.4,0.41,50,0.68,0.3,25.02,294.4,0.161,0.08,0.352
75.0,12.01,33.376,4.68,76.6,9.3,10.0,0.13,76,1.0,0.16,25.33,265.5,0.232,0.05,0.275
83.0,11.52,33.404,4.43,71.7,11.1,12.1,0.1,84,1.13,0.12,25.444,254.8,0.269,0.06,0.251
100.0,11.02,33.498,4.01,64.3,14.5,15.5,0.06,101,1.34,0.09,25.607,239.6,0.295,0.06,0.263
104.0,10.98,33.504,3.95,63.3,15.1,16.1,0.05,105,1.38,0.08,25.618,238.6,0.32,0.08,0.266
0.0,17.81,33.578,5.47,100.7,1.1,0.1,0.36,0,0.28,0.13,24.231,368.1,0.0,0.17,0.076
2.0,17.81,33.578,5.47,100.7,1.1,0.1,0.36,2,0.28,0.13,24.231,368.1,0.007,0.17,0.076
9.0,17.81,33.573,5.48,101.0,1.1,0.1,0.36,9,0.27,0.13,24.228,368.6,0.033,0.42,0.161
10.0,17.81,33.572,5.5,101.3,1.1,0.1,0.36,10,0.27,0.13,24.227,368.8,0.035,0.43,0.162
13.0,17.81,33.574,5.46,100.6,1.1,0.1,0.36,13,0.28,0.13,24.229,368.7,0.048,0.47,0.165
27.0,17.8,33.573,5.45,100.3,1.1,0.1,0.37,27,0.28,0.14,24.231,369.0,0.1,0.17,0.138
30.0,17.71,33.57,5.47,100.5,1.7,1.2,0.38,30,0.39,0.19,24.252,367.2,0.11,0.17,0.131
50.0,11.13,33.114,5.13,82.2,8.6,10.9,0.15,50,1.08,0.23,25.288,268.7,0.173,0.17,0.086
63.0,10.43,33.144,5.0,79.0,10.8,13.1,0.12,64,1.2,0.14,25.434,255.0,0.207,0.11,0.055
0.0,19.47,33.302,5.32,101.0,2.3,0.1,0.11,0,0.32,0.04,23.606,427.6,0.0,1.03,0.038
2.0,19.47,33.302,5.32,101.0,2.3,0.1,0.11,2,0.32,0.04,23.606,427.7,0.009,1.03,0.038
10.0,19.43,33.301,5.34,101.3,2.3,0.1,0.11,10,0.31,0.03,23.615,427.2,0.043,0.35,0.061
20.0,19.44,33.302,5.36,101.6,2.3,0.1,0.12,20,0.32,0.04,23.616,427.5,0.071,0.21,0.089
24.0,19.44,33.312,5.3,100.5,2.3,0.1,0.12,24,0.33,0.04,23.623,427.0,0.103,0.27,0.1
30.0,19.43,33.302,5.34,101.3,2.3,0.1,0.12,30,0.32,0.04,23.617,427.8,0.114,0.17,0.102
34.0,19.44,33.303,5.32,100.8,2.2,0.1,0.12,34,0.32,0.05,23.618,427.9,0.145,0.1,0.103
50.0,19.34,33.314,5.37,101.6,2.3,0.1,0.18,50,0.31,0.06,23.652,425.3,0.201,0.22,0.09
64.0,16.15,33.075,5.92,105.1,2.2,0.1,0.22,65,0.35,0.17,24.239,369.5,0.27,0.19,0.079
75.0,14.85,33.133,5.93,102.7,2.8,0.3,0.21,76,0.41,0.18,24.571,338.1,0.277,0.17,0.08
100.0,12.25,33.115,5.51,90.5,5.0,4.4,0.16,101,0.68,0.18,25.084,289.5,0.387,0.09,0.084
118.0,11.01,33.164,5.23,83.6,7.4,8.5,0.1,119,0.9,0.13,25.349,264.5,0.437,0.27,0.086
125.0,10.79,33.22,5.14,81.9,8.9,10.4,0.09,126,1.01,0.12,25.433,256.6,0.424,0.13,0.089
150.0,9.71,33.429,4.43,68.9,15.8,16.7,0.03,151,1.37,0.04,25.78,223.9,0.515,0.07,0.098
0.0,17.47,33.472,5.49,100.3,1.2,0.3,0.57,0,0.32,0.22,24.232,367.9,0.0,0.21,0.054
3.0,17.47,33.472,5.49,100.3,1.2,0.3,0.57,3,0.32,0.22,24.232,368.0,0.011,0.21,0.054
10.0,17.46,33.471,5.48,100.2,1.2,0.3,0.62,10,0.32,0.23,24.234,368.1,0.037,0.15,0.108
14.0,17.45,33.471,5.48,100.1,1.2,0.3,0.62,14,0.32,0.21,24.237,368.0,0.052,0.11,0.123
27.0,16.96,33.442,5.47,99.1,1.4,0.4,0.68,27,0.35,0.27,24.331,359.5,0.099,0.16,0.122
30.0,16.91,33.4,5.44,98.3,1.6,0.5,0.67,30,0.36,0.31,24.312,361.4,0.105,0.15,0.115
49.0,14.0,33.205,5.42,92.3,4.9,4.7,0.46,49,0.7,0.38,24.804,315.0,0.175,0.12,0.069
50.0,13.98,33.242,5.32,90.6,5.0,4.9,0.45,50,0.71,0.38,24.836,312.0,0.158,0.13,0.069
63.0,12.68,33.269,5.23,86.6,6.0,7.0,0.27,64,0.85,0.32,25.118,285.3,0.198,0.08,0.07
0.0,18.8,33.103,5.44,101.8,2.0,0.0,0.11,0,0.35,0.03,23.624,425.9,0.0,0.12,0.039
3.0,18.8,33.103,5.44,101.8,2.0,0.0,0.11,3,0.35,0.03,23.624,426.0,0.013,0.12,0.039
16.0,18.77,33.106,5.4,100.9,2.0,0.0,0.11,16,0.35,0.03,23.635,425.5,0.068,0.12,0.108
20.0,18.76,33.096,5.41,101.2,2.0,0.0,0.11,20,0.34,0.03,23.629,426.3,0.073,0.13,0.11
22.0,18.76,33.107,5.4,101.1,2.0,0.0,0.11,22,0.33,0.03,23.638,425.5,0.094,0.13,0.111
30.0,18.75,33.095,5.41,101.1,1.9,0.0,0.13,30,0.35,0.04,23.632,426.3,0.116,0.12,0.136
42.0,17.66,33.056,5.59,102.4,1.5,0.0,0.21,42,0.33,0.07,23.871,404.0,0.178,0.08,0.174
50.0,17.05,33.057,5.75,104.0,1.8,0.1,0.23,50,0.34,0.1,24.018,390.2,0.199,0.11,0.148
75.0,14.09,32.912,6.03,102.7,2.5,0.1,0.22,76,0.42,0.15,24.56,339.0,0.291,0.15,0.066
77.0,13.9,32.897,5.95,100.9,2.5,0.1,0.22,78,0.43,0.15,24.588,336.3,0.308,0.14,0.059
97.0,12.16,33.044,5.63,92.1,4.4,2.9,0.19,98,0.63,0.19,25.045,293.1,0.357,0.03,0.048
0.0,18.95,33.508,5.56,104.6,2.1,0.0,0.57,0,0.35,0.45,23.895,400.0,0.0,0.13,0.076
2.0,18.95,33.508,5.56,104.6,2.1,0.0,0.57,2,0.35,0.45,23.896,400.1,0.008,0.13,0.076
8.0,18.93,33.507,5.57,104.7,2.1,0.1,0.72,8,0.34,0.47,23.901,399.8,0.032,0.24,0.13
10.0,18.92,33.505,5.59,105.1,2.1,0.0,0.79,10,0.37,0.47,23.901,399.9,0.04,0.2,0.15
11.0,18.91,33.506,5.56,104.6,2.1,0.0,0.83,11,0.38,0.46,23.904,399.6,0.044,0.18,0.16
20.0,18.67,33.488,5.58,104.4,2.3,0.0,1.05,20,0.33,0.38,23.951,395.5,0.062,0.1,0.152
21.0,18.7,33.494,5.57,104.2,2.4,0.0,1.08,21,0.32,0.37,23.948,395.8,0.084,0.09,0.151
39.0,17.04,33.409,5.53,100.2,3.9,0.5,0.73,39,0.43,0.23,24.289,363.9,0.152,0.42,0.081
49.0,15.61,33.311,5.73,100.9,4.0,0.6,0.68,49,0.46,0.2,24.541,340.2,0.187,0.13,0.051
0.0,18.54,33.491,5.44,101.5,1.2,0.1,0.21,0,0.29,0.07,23.984,391.6,0.0,0.24,0.035
2.0,18.54,33.491,5.44,101.5,1.2,0.1,0.21,2,0.29,0.07,23.984,391.6,0.008,0.24,0.035
10.0,18.44,33.488,5.46,101.8,1.2,0.1,0.22,10,0.35,0.07,24.008,389.6,0.036,0.34,0.058
16.0,18.43,33.489,5.44,101.3,1.2,0.1,0.23,16,0.3,0.08,24.011,389.6,0.062,0.23,0.075
20.0,18.43,33.487,5.44,101.3,1.2,0.1,0.24,20,0.29,0.08,24.012,389.7,0.075,0.27,0.08
23.0,18.42,33.488,5.43,101.2,1.2,0.1,0.24,23,0.28,0.08,24.015,389.5,0.09,0.3,0.084
30.0,18.41,33.482,5.44,101.3,1.2,0.1,0.25,30,0.29,0.09,24.014,389.9,0.114,0.23,0.086
44.0,15.29,33.072,5.81,101.5,1.8,0.1,0.37,44,0.34,0.26,24.426,350.9,0.147,0.13,0.09
50.0,13.86,32.952,5.96,101.0,2.7,1.3,0.37,50,0.47,0.31,24.636,330.9,0.168,0.14,0.076
75.0,11.65,33.187,5.2,84.2,7.1,8.6,0.13,76,0.94,0.21,25.251,272.9,0.244,0.15,0.016
80.0,11.41,33.215,5.07,81.8,7.9,9.6,0.11,81,1.0,0.2,25.317,266.7,0.28,0.21,0.004
100.0,10.26,33.352,4.51,71.0,14.5,16.0,0.05,101,1.35,0.08,25.625,237.7,0.307,0.09,0.015
101.0,10.18,33.395,4.43,69.7,14.8,16.3,0.05,102,1.37,0.08,25.673,233.2,0.332,0.08,0.016
0.0,19.54,33.184,5.3,100.7,2.0,0.1,0.15,0,0.35,0.04,23.498,437.9,0.0,0.15,0.047
3.0,19.54,33.184,5.3,100.7,2.0,0.1,0.15,3,0.35,0.04,23.498,438.0,0.013,0.15,0.047
19.0,19.53,33.186,5.29,100.4,2.0,0.1,0.16,19,0.37,0.04,23.502,438.3,0.083,0.34,0.068
20.0,19.53,33.181,5.32,101.1,2.0,0.1,0.16,20,0.37,0.04,23.5,438.6,0.088,0.31,0.07
28.0,19.53,33.184,5.29,100.4,1.9,0.0,0.16,28,0.34,0.04,23.502,438.7,0.123,0.06,0.083
30.0,19.53,33.179,5.32,101.0,2.0,0.0,0.17,30,0.34,0.04,23.499,439.0,0.132,0.07,0.084
50.0,16.99,33.099,5.99,108.2,2.3,0.1,0.23,50,0.34,0.11,24.062,386.0,0.216,0.12,0.097
52.0,16.31,33.05,5.94,105.9,2.3,0.1,0.23,52,0.34,0.11,24.182,374.5,0.223,0.13,0.098
75.0,14.57,33.113,5.85,100.7,3.0,1.1,0.25,76,0.49,0.23,24.616,333.8,0.305,0.13,0.05
96.0,12.85,33.189,5.48,91.1,4.5,3.4,0.16,97,0.66,0.21,25.026,295.1,0.369,0.12,0.007
122.0,10.61,33.213,5.03,79.7,9.3,11.0,0.08,123,1.04,0.11,25.457,254.2,0.441,0.07,0.005
0.0,19.6,33.576,5.44,103.7,2.2,0.1,0.2,0,0.3,0.04,23.781,411.0,0.0,0.29,0.082
2.0,19.6,33.576,5.44,103.7,2.2,0.1,0.2,2,0.3,0.04,23.781,411.0,0.008,0.29,0.082
10.0,18.89,33.524,5.58,105.0,2.7,0.1,0.3,10,0.31,0.11,23.924,397.7,0.041,0.2,0.207
13.0,18.77,33.523,5.63,105.5,2.9,0.1,0.34,13,0.32,0.13,23.954,395.0,0.052,0.16,0.254
18.0,18.22,33.515,5.68,105.4,3.1,0.1,0.73,18,0.34,0.34,24.084,382.7,0.072,0.35,0.279
20.0,17.03,33.377,5.82,105.5,3.3,0.2,0.81,20,0.37,0.39,24.264,365.6,0.07,0.33,0.25
30.0,15.35,33.386,5.48,96.0,5.5,2.0,0.81,30,0.57,0.52,24.654,328.7,0.105,0.26,0.107
34.0,14.89,33.391,5.08,88.1,6.9,3.4,0.58,34,0.69,0.47,24.758,318.9,0.127,0.24,0.049
50.0,13.51,33.415,4.54,76.6,10.0,8.6,0.2,50,1.03,0.25,25.067,290.0,0.167,0.52,0.062
58.0,13.22,33.421,4.39,73.6,10.6,9.4,0.16,58,1.07,0.22,25.129,284.2,0.198,0.86,0.069
10.0,19.64,33.536,5.36,102.3,1.5,0.1,0.15,10,0.31,0.04,23.74,415.2,0.042,0.1,0.078
20.0,19.65,33.535,5.33,101.7,1.5,0.1,0.15,20,0.32,0.04,23.74,415.7,0.067,0.22,0.086
28.0,19.64,33.544,5.32,101.3,1.5,0.1,0.17,28,0.34,0.04,23.749,415.2,0.116,0.1,0.092
30.0,19.64,33.536,5.33,101.5,1.5,0.1,0.18,30,0.34,0.04,23.743,415.8,0.109,0.1,0.092
41.0,19.62,33.537,5.34,101.7,1.5,0.1,0.19,41,0.31,0.05,23.75,415.6,0.17,0.09,0.09
50.0,19.33,33.505,5.39,102.1,1.5,0.1,0.27,50,0.33,0.1,23.8,411.2,0.193,0.11,0.079
75.0,13.95,33.163,5.75,97.8,3.6,2.3,0.34,76,0.56,0.26,24.782,317.8,0.257,0.14,0.047
96.0,11.31,33.235,5.01,80.6,8.7,10.2,0.16,97,1.04,0.23,25.351,263.9,0.36,0.04,0.02
100.0,11.03,33.283,4.81,77.0,10.1,11.8,0.14,101,1.13,0.19,25.438,255.7,0.329,0.0,0.018
123.0,10.02,33.473,4.14,64.9,17.1,18.2,0.04,124,1.52,0.07,25.761,225.2,0.425,0.03,0.009
0.0,19.61,33.414,5.33,101.5,2.5,0.1,0.12,0,0.33,0.03,23.655,423.0,0.0,0.0,0.038
0.0,20.35,33.516,5.19,100.2,2.4,0.1,0.09,0,0.3,0.02,23.54,434.0,0.0,0.57,0.016
2.0,20.35,33.516,5.19,100.2,2.4,0.1,0.09,2,0.3,0.02,23.54,434.0,0.009,0.57,0.016
10.0,20.46,33.595,5.19,100.5,2.3,0.2,0.09,10,0.29,0.02,23.572,431.3,0.044,0.43,0.029
20.0,20.72,33.726,5.2,101.2,2.3,0.1,0.1,20,0.27,0.02,23.602,428.9,0.07,0.29,0.045
22.0,20.77,33.749,5.19,101.0,2.3,0.1,0.1,22,0.27,0.02,23.608,428.4,0.095,0.26,0.048
30.0,20.9,33.796,5.18,101.2,2.3,0.1,0.11,30,0.27,0.03,23.609,428.6,0.113,0.11,0.059
33.0,20.9,33.806,5.23,102.2,2.3,0.1,0.11,33,0.27,0.03,23.618,428.0,0.142,0.05,0.063
50.0,21.23,33.933,5.13,101.0,2.2,0.1,0.14,50,0.26,0.03,23.627,427.8,0.199,0.07,0.051
75.0,17.18,33.293,5.87,106.6,2.3,0.1,0.17,76,0.31,0.08,24.17,376.6,0.303,0.13,0.033
77.0,17.05,33.296,5.82,105.4,2.3,0.1,0.17,78,0.31,0.09,24.202,373.6,0.325,0.13,0.032
100.0,15.2,33.281,5.71,99.7,2.7,0.2,0.17,101,0.33,0.17,24.611,335.1,0.361,0.1,0.012
113.0,13.82,33.269,5.63,95.5,3.2,0.4,0.17,114,0.41,0.19,24.895,308.3,0.449,0.06,0.001
125.0,12.77,33.235,5.58,92.7,4.2,2.4,0.16,126,0.53,0.19,25.079,290.8,0.44,0.05,0.003
143.0,11.18,33.229,5.27,84.7,6.6,7.0,0.1,144,0.78,0.13,25.371,263.1,0.535,0.05,0.007
0.0,15.75,33.253,5.83,103.0,1.9,0.1,0.25,0,0.34,0.06,24.46,346.2,0.0,0.05,0.945
2.0,15.75,33.253,5.83,103.0,1.9,0.1,0.25,2,0.34,0.06,24.461,346.2,0.007,0.05,0.945
13.0,15.73,33.251,5.83,103.0,1.8,0.1,0.26,13,0.33,0.05,24.465,346.2,0.045,0.02,0.92
17.0,15.72,33.252,5.87,103.6,1.9,0.1,0.27,17,0.34,0.06,24.469,346.0,0.059,0.07,1.083
20.0,15.72,33.258,5.87,103.6,1.9,0.1,0.29,20,0.34,0.07,24.473,345.7,0.064,0.07,1.136
30.0,15.68,33.285,5.87,103.4,2.0,0.1,0.35,30,0.33,0.1,24.503,343.2,0.099,0.08,1.313
32.0,15.63,33.293,5.86,103.3,2.0,0.1,0.37,32,0.33,0.11,24.52,341.6,0.11,0.08,1.348
50.0,15.4,33.299,5.9,103.4,2.1,0.0,0.57,50,0.35,0.23,24.578,336.6,0.167,0.07,1.054
60.0,14.84,33.281,5.88,102.0,2.1,0.1,0.81,60,0.37,0.39,24.685,326.7,0.204,0.17,0.891
70.0,12.44,33.163,5.33,87.9,6.3,6.5,0.38,71,0.81,0.37,25.083,288.8,0.235,0.03,1.25
0.0,15.35,33.217,5.89,103.1,2.0,0.0,0.32,0,0.34,0.1,24.523,340.2,0.0,0.01,0.558
2.0,15.35,33.217,5.89,103.1,2.0,0.0,0.32,2,0.34,0.1,24.524,340.2,0.007,0.01,0.558
10.0,15.33,33.215,5.89,103.0,2.0,0.0,0.35,10,0.33,0.1,24.525,340.3,0.034,0.01,0.491
12.0,15.26,33.209,5.9,103.2,2.0,0.0,0.35,12,0.33,0.1,24.537,339.2,0.041,0.01,0.474
16.0,15.16,33.194,5.92,103.3,2.0,0.1,0.43,16,0.34,0.15,24.548,338.3,0.054,0.01,0.439
20.0,15.12,33.19,5.94,103.6,2.0,0.1,0.52,20,0.35,0.21,24.554,337.9,0.062,0.01,0.442
29.0,14.72,33.203,5.81,100.4,2.3,0.3,0.7,29,0.39,0.4,24.649,329.1,0.098,0.04,0.45
30.0,14.7,33.167,5.78,99.9,2.4,0.5,0.7,30,0.41,0.41,24.626,331.3,0.094,0.04,0.445
50.0,12.34,33.164,5.37,88.4,6.8,7.3,0.49,50,0.86,0.32,25.102,286.5,0.156,0.04,0.343
